Year,Emirate En,Emirate Ar,Geo Coordinates,Cancer Type,Age Group,Nationality Group En,Nationality Group Ar,Gender En,Gender Ar,Total
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(40-49),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(40-49),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(50-59),Expat,وافد,Male,ذكر,4
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(60-69),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(60-69),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(60-69),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C70-C72 Brain & CNS,(70-79),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(20-29),Citizen,مواطن,Female,أنثي,4
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(30-39),Expat,وافد,Female,أنثي,4
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(30-39),Expat,وافد,Male,ذكر,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(30-39),Citizen,مواطن,Female,أنثي,6
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(40-49),Expat,وافد,Female,أنثي,6
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(40-49),Expat,وافد,Male,ذكر,3
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(40-49),Citizen,مواطن,Female,أنثي,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(50-59),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(50-59),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(50-59),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C73 Thyroid,(60-69),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C74-C75 Other endocrine glands,(0-9),Citizen,مواطن,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C74-C75 Other endocrine glands,(20-29),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(50-59),Expat,وافد,Female,أنثي,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(50-59),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(60-69),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(60-69),Expat,وافد,Male,ذكر,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(60-69),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(70-79),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(70-79),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C76-C80 Unknown or unspecified sites,(80+),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C81 Hodgkin's lymphoma,(0-9),Citizen,مواطن,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C81 Hodgkin's lymphoma,(10-19),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C81 Hodgkin's lymphoma,(10-19),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C81 Hodgkin's lymphoma,(10-19),Citizen,مواطن,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C81 Hodgkin's lymphoma,(30-39),Expat,وافد,Female,أنثي,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C81 Hodgkin's lymphoma,(30-39),Expat,وافد,Male,ذكر,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C81 Hodgkin's lymphoma,(30-39),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C81 Hodgkin's lymphoma,(40-49),Expat,وافد,Male,ذكر,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C81 Hodgkin's lymphoma,(40-49),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C81 Hodgkin's lymphoma,(50-59),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C81 Hodgkin's lymphoma,(60-69),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C81 Hodgkin's lymphoma,(70-79),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(10-19),Citizen,مواطن,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(20-29),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(20-29),Citizen,مواطن,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(30-39),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(30-39),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(30-39),Citizen,مواطن,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(40-49),Expat,وافد,Male,ذكر,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(50-59),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(50-59),Expat,وافد,Male,ذكر,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(50-59),Citizen,مواطن,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(60-69),Expat,وافد,Male,ذكر,6
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(60-69),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(60-69),Citizen,مواطن,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(70-79),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(70-79),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(70-79),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C82-C85, C96 Non-Hodgkin lymphoma",(70-79),Citizen,مواطن,Male,ذكر,3
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C88, C90 Multiple myeloma",(30-39),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C88, C90 Multiple myeloma",(60-69),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C88, C90 Multiple myeloma",(60-69),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C88, C90 Multiple myeloma",(70-79),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C88, C90 Multiple myeloma",(80+),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(0-9),Expat,وافد,Female,أنثي,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(0-9),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(0-9),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(0-9),Citizen,مواطن,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(10-19),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(10-19),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(20-29),Expat,وافد,Male,ذكر,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(30-39),Expat,وافد,Male,ذكر,7
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(30-39),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(30-39),Citizen,مواطن,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(40-49),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(40-49),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(50-59),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(50-59),Expat,وافد,Male,ذكر,5
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(60-69),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(60-69),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(70-79),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(70-79),Expat,وافد,Male,ذكر,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C91-C95 Leukemia,(80+),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",D05 Carcinoma in situ of breast,(50-59),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",D05 Carcinoma in situ of breast,(50-59),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",D06 Carcinoma in situ of cervix uteri,(20-29),Citizen,مواطن,Female,أنثي,6
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",D06 Carcinoma in situ of cervix uteri,(30-39),Expat,وافد,Female,أنثي,10
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",D06 Carcinoma in situ of cervix uteri,(30-39),Citizen,مواطن,Female,أنثي,4
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",D06 Carcinoma in situ of cervix uteri,(40-49),Expat,وافد,Female,أنثي,4
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",D06 Carcinoma in situ of cervix uteri,(40-49),Citizen,مواطن,Female,أنثي,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",D06 Carcinoma in situ of cervix uteri,(50-59),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",D06 Carcinoma in situ of cervix uteri,(60-69),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",D07 Carcinoma in situ of other and unspecified genital organs,(60-69),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",Other Malignancy,(0-9),Citizen,مواطن,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",Other Malignancy,(20-29),Expat,وافد,Female,أنثي,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",Other Malignancy,(30-39),Expat,وافد,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",Other Malignancy,(40-49),Expat,وافد,Female,أنثي,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",Other Malignancy,(50-59),Citizen,مواطن,Female,أنثي,2
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",Other Malignancy,(60-69),Citizen,مواطن,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",Other Malignancy,(70-79),Citizen,مواطن,Male,ذكر,1
2011,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",Other Malignancy,(80+),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E","C00-C14 Lip, Oral cavity & pharynx",Unknown,Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C16 Stomach,(50-59),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C16 Stomach,Unknown,Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C18-C21 Colorectal,(20-29),Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C18-C21 Colorectal,(30-39),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C18-C21 Colorectal,(40-49),Expat,وافد,Male,ذكر,3
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C18-C21 Colorectal,(40-49),Citizen,مواطن,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C18-C21 Colorectal,(50-59),Expat,وافد,Female,أنثي,4
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C18-C21 Colorectal,(50-59),Citizen,مواطن,Male,ذكر,4
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C18-C21 Colorectal,(60-69),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C18-C21 Colorectal,(70-79),Expat,وافد,Male,ذكر,2
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C18-C21 Colorectal,Unknown,Expat,وافد,Male,ذكر,2
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C22 Liver and intrahepatic bile ducts,(50-59),Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C22 Liver and intrahepatic bile ducts,(50-59),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C25 Pancreas,(50-59),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C25 Pancreas,(70-79),Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C32 Larynx,(50-59),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C34 Bronchus and Lung,(60-69),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C34 Bronchus and Lung,(60-69),Citizen,مواطن,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C34 Bronchus and Lung,(70-79),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C43 Skin melanoma,Unknown,Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C44 Skin,(70-79),Citizen,مواطن,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C44 Skin,(70-79),Citizen,مواطن,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C44 Skin,Unknown,Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C49 Connective and soft tissue,(50-59),Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C50 Breast,(30-39),Expat,وافد,Female,أنثي,3
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C50 Breast,(40-49),Expat,وافد,Female,أنثي,8
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C50 Breast,(40-49),Citizen,مواطن,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C50 Breast,(50-59),Expat,وافد,Female,أنثي,6
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C50 Breast,(60-69),Expat,وافد,Female,أنثي,2
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C50 Breast,Unknown,Expat,وافد,Female,أنثي,5
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C50 Breast,Unknown,Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C53 Cervix uteri,(70-79),Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C53 Cervix uteri,Unknown,Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C54-C55 Uterus,(50-59),Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C54-C55 Uterus,(60-69),Expat,وافد,Female,أنثي,6
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C56 Ovary,(40-49),Expat,وافد,Female,أنثي,3
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C56 Ovary,(50-59),Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C61 Prostate,(60-69),Expat,وافد,Male,ذكر,3
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C61 Prostate,(60-69),Citizen,مواطن,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C61 Prostate,(70-79),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C61 Prostate,Unknown,Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C67 Urinary bladder,(20-29),Citizen,مواطن,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C67 Urinary bladder,(50-59),Expat,وافد,Male,ذكر,2
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C67 Urinary bladder,Unknown,Expat,وافد,Male,ذكر,4
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C70-C72 Brain & CNS,(30-39),Citizen,مواطن,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C70-C72 Brain & CNS,(50-59),Citizen,مواطن,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C73 Thyroid,(30-39),Expat,وافد,Female,أنثي,3
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C73 Thyroid,(30-39),Citizen,مواطن,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C73 Thyroid,(50-59),Expat,وافد,Female,أنثي,2
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C73 Thyroid,Unknown,Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C73 Thyroid,Unknown,Citizen,مواطن,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C76-C80 Unknown or unspecified sites,(80+),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C76-C80 Unknown or unspecified sites,(80+),Citizen,مواطن,Male,ذكر,3
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C76-C80 Unknown or unspecified sites,Unknown,Expat,وافد,Male,ذكر,3
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C81 Hodgkin's lymphoma,(20-29),Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C81 Hodgkin's lymphoma,(30-39),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C81 Hodgkin's lymphoma,Unknown,Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E","C82-C85, C96 Non-Hodgkin lymphoma",(70-79),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E","C88, C90 Multiple myeloma",(60-69),Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E","C88, C90 Multiple myeloma",(60-69),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C91-C95 Leukemia,(0-9),Expat,وافد,Female,أنثي,2
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C91-C95 Leukemia,(0-9),Citizen,مواطن,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C91-C95 Leukemia,(30-39),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C91-C95 Leukemia,(40-49),Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C91-C95 Leukemia,(40-49),Citizen,مواطن,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C91-C95 Leukemia,(50-59),Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",C91-C95 Leukemia,(60-69),Expat,وافد,Female,أنثي,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",D09 Carcinoma in situ of other and unspecified sites,Unknown,Expat,وافد,Male,ذكر,1
2011,Ajman,عجمان,"25.4052° N, 55.5136° E",Other Malignancy,(70-79),Expat,وافد,Female,أنثي,1
2011,Dubai,دبي,"25.2048° N, 55.2708° E","C00-C14 Lip, Oral cavity & pharynx",(20-29),Expat,وافد,Female,أنثي,1
2011,Dubai,دبي,"25.2048° N, 55.2708° E","C00-C14 Lip, Oral cavity & pharynx",(30-39),Citizen,مواطن,Female,أنثي,1
2011,Dubai,دبي,"25.2048° N, 55.2708° E","C00-C14 Lip, Oral cavity & pharynx",(30-39),Citizen,مواطن,Male,ذكر,3
2011,Dubai,دبي,"25.2048° N, 55.2708° E","C00-C14 Lip, Oral cavity & pharynx",(40-49),Expat,وافد,Male,ذكر,1
2011,Dubai,دبي,"25.2048° N, 55.2708° E","C00-C14 Lip, Oral cavity & pharynx",(50-59),Expat,وافد,Female,أنثي,1
2011,Dubai,دبي,"25.2048° N, 55.2708° E","C00-C14 Lip, Oral cavity & pharynx",(50-59),Expat,وافد,Male,ذكر,11
2011,Dubai,دبي,"25.2048° N, 55.2708° E","C00-C14 Lip, Oral cavity & pharynx",(60-69),Expat,وافد,Female,أنثي,1
2011,Dubai,دبي,"25.2048° N, 55.2708° E","C00-C14 Lip, Oral cavity & pharynx",(60-69),Expat,وافد,Male,ذكر,9
2011,Dubai,دبي,"25.2048° N, 55.2708° E","C00-C14 Lip, Oral cavity & pharynx",(70-79),Citizen,مواطن,Female,أنثي,5
2011,Dubai,دبي,"25.2048° N, 55.2708° E","C00-C14 Lip, Oral cavity & pharynx",(70-79),Citizen,مواطن,Male,ذكر,2
2011,Dubai,دبي,"25.2048° N, 55.2708° E","C00-C14 Lip, Oral cavity & pharynx",(80+),Expat,وافد,Female,أنثي,1
2011,Dubai,دبي,"25.2048° N, 55.2708° E","C00-C14 Lip, Oral cavity & pharynx",(80+),Citizen,مواطن,Male,ذكر,1
2011,Dubai,دبي,"25.2048° N, 55.2708° E",C15 Esophagus,(50-59),Expat,وافد,Male,ذكر,3
2011,Dubai,دبي,"25.2048° N, 55.2708° E",C15 Esophagus,(60-69),Expat,وافد,Male,ذكر,4
2011,Dubai,دبي,"25.2048° N, 55.2708° E",C15 Esophagus,(70-79),Expat,وافد,Male,ذكر,1
2011,Dubai,دبي,"25.2048° N, 55.2708° E",C15 Esophagus,(80+),Citizen,مواطن,Male,ذكر,2
2011,Dubai,دبي,"25.2048° N, 55.2708° E",C16 Stomach,(30-39),Expat,وافد,Male,ذكر,2
2011,Dubai,دبي,"25.2048° N, 55.2708° E",C16 Stomach,(40-49),Expat,وافد,Male,ذكر,1
2011,Dubai,دبي,"25.2048° N, 55.2708° E",C16 Stomach,(40-49),Citizen,مواطن,Male,ذكر,1
2011,Dubai,دبي,"25.2048° N, 55.2708° E",C16 Stomach,(50-59),Expat,وافد,Female,أنثي,2
2011,Dubai,دبي,"25.2048° N, 55.2708° E",C16 Stomach,(50-59),Expat,وافد,Male,ذكر,7
